reaction,name,pct_st443,pct_others,pct_diff,p
rxn09136_c0,"Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm)",0.0,1.27,-1.27,1.0
rxn10266_c0,anteisoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase,100.0,97.47,2.53,1.0
rxn10277_c0,isopentadecanoyl-UDP-glucosyltransferase (diglucosyl),0.0,1.27,-1.27,1.0
rxn12366_c0,transport of d-lactate [extraorganism-cytosol](secondary symport),100.0,100.0,0.0,1.0
rxn12365_c0,transport of lactate [extraorganism-cytosol](secondary symport),100.0,100.0,0.0,1.0
rxn12282_c0,RXN-9644.c,100.0,100.0,0.0,1.0
rxn12204_c0,"alpha-D-glucose 1,6-phosphomutase",100.0,100.0,0.0,1.0
rxn12193_c0,3-isopropylmalate dehydratase,100.0,98.73,1.27,1.0
rxn12043_c0,glutathione:glutathionylspermine ligase (ADP-forming),0.0,3.8,-3.8,1.0
rxn12042_c0,glutathione:spermine ligase (ADP-forming),0.0,1.27,-1.27,1.0
rxn12003_c0,R04951,100.0,100.0,0.0,1.0
rxn12001_c0,"19-hydroxytestosterone,reduced-flavoprotein:oxygen 19-oxidoreductase",0.0,2.53,-2.53,1.0
rxn12000_c0,"19-hydroxyandrostenedione,reduced-flavoprotein:oxygen 19-oxidoreductase",0.0,3.8,-3.8,1.0
rxn11997_c0,(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase,0.0,7.59,-7.59,1.0
rxn11973_c0,ferrocytochrome:nitrate oxidoreductase,100.0,100.0,0.0,1.0
rxn11966_c0,11-epi-Prostaglandin F2alpha:NADP+ 11-oxidoreductase,0.0,5.06,-5.06,1.0
rxn11962_c0,R02670,100.0,100.0,0.0,1.0
rxn11958_c0,"testosterone,reduced-flavoprotein:oxygen 19-oxidoreductase",0.0,1.27,-1.27,1.0
rxn11773_c0,6-thioguanosine monophosphate:diphosphate phospho-D-ribosyltransferase,100.0,100.0,0.0,1.0
rxn11772_c0,6-thioxanthine 5'-monophosphate:L-glutamine amido-ligase (AMP-forming),100.0,100.0,0.0,1.0
rxn11771_c0,inosine triphosphate pyrophosphatase,100.0,100.0,0.0,1.0
rxn11768_c0,6-thioinosine 5'-monophosphate:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn11766_c0,6-methylthiopurine 5'-monophosphate ribonucleotide:diphosphate phospho-D-ribosyltransferase,100.0,100.0,0.0,1.0
rxn11765_c0,6-thioinosine 5'-monophosphate:diphosphate phospho-D-ribosyltransferase,100.0,100.0,0.0,1.0
rxn11761_c0,ATP:5-fluorodeoxyuridine 5'-phosphotransferase,0.0,1.27,-1.27,1.0
rxn11759_c0,5-fluorouridine monophosphate:diphosphate phospho-alpha-D-ribosyl-transferase,100.0,100.0,0.0,1.0
rxn11756_c0,alpha-fluoro-beta-ureidopropionic acid amidohydrolase,100.0,100.0,0.0,1.0
rxn11735_c0,R08201,14.29,20.25,-5.97,1.0
rxn11732_c0,R08198,100.0,100.0,0.0,1.0
rxn11718_c0,R08183,100.0,100.0,0.0,1.0
rxn12367_c0,transport of glycolate [extraorganism-cytosol](secondary symport),100.0,100.0,0.0,1.0
rxn12371_c0,transport of citrate [extraorganism-cytosol](secondary symport),0.0,1.27,-1.27,1.0
rxn12423_c0,transport of fumarate [extraorganism-cytosol](secondary symport),100.0,100.0,0.0,1.0
rxn12427_c0,transport of guanosine [extraorganism-cytosol](secondary symport),100.0,100.0,0.0,1.0
rxn13308_c0,hydrogen peroxide nuclear transport,0.0,10.13,-10.13,1.0
rxn13243_c0,coenzyme A transport (Mitochondrial),0.0,11.39,-11.39,1.0
rxn13211_c0,Acetaldehyde condensation,0.0,1.27,-1.27,1.0
rxn13152_c0,"Acyl-[acyl-carrier-protein] transporter, mitochondrial",28.57,31.65,-3.07,1.0
rxn13116_c0,"Transport of sulfate, mitochondrial",0.0,11.39,-11.39,1.0
rxn13085_c0,Spermidine synthase,0.0,3.8,-3.8,1.0
rxn13018_c0,Inositol phosphosphingolipids phospholipase C,0.0,3.8,-3.8,1.0
rxn13017_c0,Inositol phosphosphingolipids phospholipase C,0.0,5.06,-5.06,1.0
rxn12897_c0,urea carboxylase,100.0,100.0,0.0,1.0
rxn12822_c0,L-glutamate:ferredoxin oxidoreductase (transaminating),0.0,1.27,-1.27,1.0
rxn12811_c0,sulfate transport via sodium symport,100.0,100.0,0.0,1.0
rxn12778_c0,adenine phosphoribosyltransferase,100.0,100.0,0.0,1.0
rxn12674_c0,Enoyl-CoA hydratase/aldolase,0.0,3.8,-3.8,1.0
rxn11717_c0,R08182,100.0,100.0,0.0,1.0
rxn12649_c0,"5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase",100.0,100.0,0.0,1.0
rxn12562_c0,Itaconate transport via proton symport,100.0,100.0,0.0,1.0
rxn12554_c0,Taurine transport via proton symport,100.0,100.0,0.0,1.0
rxn12526_c0,D-Glucosamine transport via proton antiport,100.0,92.41,7.59,1.0
rxn12512_c0,(R)-4'-Phosphopantothenate:L-cysteine ligase,100.0,92.41,7.59,1.0
rxn12510_c0,ATP:pantothenate 4'-phosphotransferase,100.0,100.0,0.0,1.0
rxn12504_c0,transport of fe+2 [extraorganism-cytosol](secondary symport),100.0,100.0,0.0,1.0
rxn12494_c0,ubiquinol oxidase,100.0,100.0,0.0,1.0
rxn12456_c0,transport of l-threonine [cytosol-extraorganism](secondary antiport),100.0,100.0,0.0,1.0
rxn12451_c0,transport of l-proline [extraorganism-cytosol](secondary symport),100.0,100.0,0.0,1.0
rxn12448_c0,transport of na+ [extraorganism-cytosol](secondary antiport),0.0,3.8,-3.8,1.0
rxn12446_c0,transport of malate [extraorganism-cytosol](secondary symport) TDT family,100.0,100.0,0.0,1.0
rxn12440_c0,transport of xanthine [extraorganism-cytosol](secondary symport),0.0,6.33,-6.33,1.0
rxn12435_c0,transport of benzoate [periplasm-cytosol](secondary symport) irreversible,100.0,100.0,0.0,1.0
rxn12574_c0,D-Arabinose transport via proton symport,100.0,97.47,2.53,1.0
rxn10275_c0,anteisoheptadecanoyl-UDP-glucosyltransferase (diglucosyl),100.0,96.2,3.8,1.0
rxn11716_c0,R08181,100.0,100.0,0.0,1.0
rxn11714_c0,R08179,100.0,100.0,0.0,1.0
rxn10583_c0,nucleoside triphosphate phosphohydrolase,100.0,100.0,0.0,1.0
rxn10577_c0,"Nitrogen exchange, diffusion",100.0,100.0,0.0,1.0
rxn10570_c0,Methanol diffusion,100.0,100.0,0.0,1.0
rxn10553_c0,hydroxyarchaetidylserine decarboxylase,100.0,100.0,0.0,1.0
rxn10506_c0,"2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase",0.0,12.66,-12.66,1.0
rxn10481_c0,Copper transport via ABC system,100.0,100.0,0.0,1.0
rxn10480_c0,CO transporter via diffusion,100.0,100.0,0.0,1.0
rxn10471_c0,Methane Transport,100.0,100.0,0.0,1.0
rxn10470_c0,Methanethiol Transport,100.0,100.0,0.0,1.0
rxn10453_c0,cadmium transport in via ABC system,100.0,100.0,0.0,1.0
rxn10447_c0,calcium transport via ABC system,100.0,100.0,0.0,1.0
rxn10440_c0,archaetidylserine decarboxylase,100.0,100.0,0.0,1.0
rxn10432_c0,R08198,100.0,100.0,0.0,1.0
rxn10409_c0,fatty-acid--CoA ligase (Iso-C17:0),100.0,100.0,0.0,1.0
rxn10407_c0,fatty-acid--CoA ligase (Iso-C16:0),100.0,100.0,0.0,1.0
rxn10406_c0,fatty-acid--CoA ligase (Iso-C15:0),100.0,100.0,0.0,1.0
rxn10405_c0,fatty-acid--CoA ligase (anteiso-C15:0),100.0,100.0,0.0,1.0
rxn10404_c0,fatty-acid--CoA ligase (Iso-C14:0),100.0,100.0,0.0,1.0
rxn10344_c0,Lead (Pb+2) ABC transporter,100.0,100.0,0.0,1.0
rxn10338_c0,anteisoheptadecanoyl-cardiolipin synthase,100.0,97.47,2.53,1.0
rxn10337_c0,isoheptadecanoyl-cardiolipin synthase,100.0,97.47,2.53,1.0
rxn10336_c0,stearoyl-cardiolipin synthase,100.0,97.47,2.53,1.0
rxn10322_c0,"isopentadecanoyl-lipoteichoic acid synthesis (n=24), unlinked, D-alanine substituted",0.0,1.27,-1.27,1.0
rxn10295_c0,"isopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted",0.0,1.27,-1.27,1.0
rxn10293_c0,"anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted",0.0,1.27,-1.27,1.0
rxn10286_c0,isopentadecanoyl-UDP-glucosyltransferase (monoglucosyl),0.0,1.27,-1.27,1.0
rxn10284_c0,anteisoheptadecanoyl-UDP-glucosyltransferase (monoglucosyl),100.0,96.2,3.8,1.0
rxn10584_c0,nucleoside triphosphate phosphohydrolase,100.0,100.0,0.0,1.0
rxn10638_c0,Hexanoic Acid CoA Ligase,0.0,6.33,-6.33,1.0
rxn10664_c0,tetra-arabinofuranoside synthesis,14.29,18.99,-4.7,1.0
rxn10666_c0,hexa-arabinofuranoside synthesis,14.29,20.25,-5.97,1.0
rxn11713_c0,R08178,100.0,100.0,0.0,1.0
rxn11712_c0,Linoleoyl-CoA hydrolase,100.0,100.0,0.0,1.0
rxn11711_c0,Oleoyl-CoA hydrolase,100.0,100.0,0.0,1.0
rxn11710_c0,Icosanoyl-CoA hydrolase,100.0,100.0,0.0,1.0
rxn11663_c0,4-(phosphonooxy)threonine:NAD oxidoreductase,100.0,100.0,0.0,1.0
rxn11577_c0,(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase,0.0,7.59,-7.59,1.0
rxn11552_c0,galactitol:NADP+ 1-oxidoreductase,0.0,5.06,-5.06,1.0
rxn11551_c0,galactitol:NAD+ 1-oxidoreductase,0.0,5.06,-5.06,1.0
rxn11245_c0,RXN-13158.c,100.0,98.73,1.27,1.0
rxn11140_c0,rxn11140,0.0,12.66,-12.66,1.0
rxn11132_c0,malolactic enzyme,100.0,100.0,0.0,1.0
rxn11007_c0,TMDSf,0.0,1.27,-1.27,1.0
rxn10985_c0,MDH4,100.0,100.0,0.0,1.0
rxn11715_c0,R08180,100.0,100.0,0.0,1.0
rxn10954_c0,Fatty acid biosynthesis (n-C18:0),100.0,97.47,2.53,1.0
rxn10883_c0,ATP phosphohydrolase (polar-amino-acid-importing),100.0,100.0,0.0,1.0
rxn10862_c0,ATP phosphohydrolase (polar-amino-acid-importing),0.0,1.27,-1.27,1.0
rxn10860_c0,formate transport out via proton antiport,100.0,100.0,0.0,1.0
rxn10839_c0,ATP phosphohydrolase (disaccharide-importing),100.0,93.67,6.33,1.0
rxn10832_c0,CoA transporter,100.0,100.0,0.0,1.0
rxn10820_c0,TRANS-RXN-188.ce,100.0,100.0,0.0,1.0
rxn10818_c0,L-lactate transport out via proton antiport,100.0,100.0,0.0,1.0
rxn10785_c0,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 7 isopentenyl units)",100.0,100.0,0.0,1.0
rxn10719_c0,arabinan complex formation (M tb),14.29,21.52,-7.23,1.0
rxn10695_c0,arabinofuranosyl extension (M tb),14.29,21.52,-7.23,1.0
rxn10690_c0,arabinofuranosyl transferase (M tb),14.29,21.52,-7.23,1.0
rxn10687_c0,galactofuranose transferse (M tb),14.29,21.52,-7.23,1.0
rxn10686_c0,gdp mannosyl phosphate transferase,14.29,20.25,-5.97,1.0
rxn10901_c0,FUMt3,100.0,100.0,0.0,1.0
rxn05596_c0,TRANS-RXNBWI-115525.ce.maizeexp.K+_K+,0.0,1.27,-1.27,1.0
rxn05297_c0,TRANS-RXNBWI-115637.ce.maizeexp.GLT_GLT,100.0,100.0,0.0,1.0
rxn05582_c0,TRANS-RXNBWI-115637.ce.maizeexp.GLY_GLY,100.0,100.0,0.0,1.0
rxn00686_c0,"5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase",100.0,100.0,0.0,1.0
rxn00684_c0,"5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase",100.0,100.0,0.0,1.0
rxn00675_c0,Propionyladenylate:CoA propionyltransferase,100.0,98.73,1.27,1.0
rxn00674_c0,Propanoate:CoA ligase (AMP-forming),100.0,98.73,1.27,1.0
rxn00670_c0,propanoyl-CoA:phosphate propanoyltransferase,100.0,100.0,0.0,1.0
rxn00654_c0,N-Carbamoyl-beta-alanine amidohydrolase,100.0,100.0,0.0,1.0
rxn00653_c0,3-aminopropanal:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn00651_c0,L-cysteine hydrogen-sulfide-lyase (adding sulfite; L-cysteate-forming),100.0,100.0,0.0,1.0
rxn00650_c0,L-cysteinylglycine dipeptidase,100.0,100.0,0.0,1.0
rxn00649_c0,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase,100.0,100.0,0.0,1.0
rxn00647_c0,L-Cysteine:2-oxoglutarate aminotransferase,100.0,100.0,0.0,1.0
rxn00646_c0,L-glutamate:L-cysteine gamma-ligase (ADP-forming),100.0,97.47,2.53,1.0
rxn00629_c0,D-Mannitol:NAD+ 2-oxidoreductase,0.0,3.8,-3.8,1.0
rxn00627_c0,ATP:D-fructose 1-phosphotransferase,100.0,100.0,0.0,1.0
rxn00612_c0,sn-Glycerol-3-phosphate:NADP+ 2-oxidoreductase,100.0,100.0,0.0,1.0
rxn00611_c0,sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase,100.0,100.0,0.0,1.0
rxn00603_c0,D-Sorbitol 6-phosphate:NADP+ 1-oxidoreductase,0.0,1.27,-1.27,1.0
rxn00595_c0,"Anthranilate,NADPH:oxygen oxidoreductase (1,2-hydroxylating, deaminating, decarboxylating)",0.0,1.27,-1.27,1.0
rxn00587_c0,"Catechol:oxygen 2,3-oxidoreductase (decyclizing)",0.0,1.27,-1.27,1.0
rxn00579_c0,UDP-glucose:D-fructose 2-alpha-D-glucosyltransferase,0.0,1.27,-1.27,1.0
rxn00572_c0,nitrite:NADP+ oxidoreductase,0.0,6.33,-6.33,1.0
rxn00566_c0,L-Cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming),100.0,100.0,0.0,1.0
rxn00560_c0,Urea:carbon-dioxide ligase (ADP-forming),100.0,100.0,0.0,1.0
rxn00558_c0,D-glucose-6-phosphate aldose-ketose-isomerase,100.0,100.0,0.0,1.0
rxn00557_c0,ITP:D-fructose-6-phosphate 1-phosphotransferase,0.0,1.27,-1.27,1.0
rxn00556_c0,UTP:D-fructose-6-phosphate 1-phosphotransferase,0.0,1.27,-1.27,1.0
rxn00555_c0,L-glutamine:D-fructose-6-phosphate isomerase (deaminating),100.0,100.0,0.0,1.0
rxn00554_c0,CTP:D-fructose-6-phosphate 1-phosphotransferase,0.0,1.27,-1.27,1.0
rxn00552_c0,D-glucosamine-6-phosphate aminohydrolase (ketol isomerizing),0.0,1.27,-1.27,1.0
rxn00689_c0,Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming),100.0,100.0,0.0,1.0
rxn00690_c0,Formate:tetrahydrofolate ligase (ADP-forming),100.0,100.0,0.0,1.0
rxn00691_c0,10-Formyltetrahydrofolate amidohydrolase,100.0,100.0,0.0,1.0
rxn00692_c0,"5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase",100.0,100.0,0.0,1.0
rxn00797_c0,Uridine ribohydrolase,100.0,100.0,0.0,1.0
rxn00791_c0,N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase,100.0,100.0,0.0,1.0
rxn00790_c0,5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating),100.0,100.0,0.0,1.0
rxn00789_c0,1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase,100.0,100.0,0.0,1.0
rxn00786_c0,"D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)",100.0,100.0,0.0,1.0
rxn00785_c0,D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase,100.0,100.0,0.0,1.0
rxn00782_c0,D-glyceraldehyde-3-phosphate:NADP+ oxidoreductase (phosphorylating),100.0,100.0,0.0,1.0
rxn00781_c0,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),100.0,100.0,0.0,1.0
rxn00780_c0,ATP:D-glyceraldehyde 3-phosphotransferase,100.0,100.0,0.0,1.0
rxn00778_c0,"D-Ribose 1,5-phosphomutase",100.0,100.0,0.0,1.0
rxn00777_c0,D-ribose-5-phosphate aldose-ketose-isomerase,100.0,100.0,0.0,1.0
rxn00770_c0,ATP:D-ribose-5-phosphate diphosphotransferase,100.0,100.0,0.0,1.0
rxn00765_c0,Glycerol:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn00758_c0,sn-Glycero-3-phosphocholine glycerophosphohydrolase,100.0,100.0,0.0,1.0
rxn00549_c0,"D-Fructose-1,6-bisphosphate 1-phosphohydrolase",100.0,100.0,0.0,1.0
rxn00751_c0,ATP:choline phosphotransferase,0.0,1.27,-1.27,1.0
rxn00744_c0,ATP:glycerone phosphotransferase,100.0,100.0,0.0,1.0
rxn00743_c0,Glycerone phosphate phosphohydrolase,100.0,100.0,0.0,1.0
rxn00742_c0,L-cystathionine cysteine-lyase (deaminating; 2-oxobutanoate-forming),100.0,96.2,3.8,1.0
rxn00737_c0,L-threonine ammonia-lyase (2-oxobutanoate-forming),100.0,100.0,0.0,1.0
rxn00736_c0,methyloxaloacetate carboxy-lyase (2-oxobutanoate-forming),100.0,100.0,0.0,1.0
rxn00735_c0,"(2R,3S)-3-methylmalate:NAD+ oxidoreductase",100.0,98.73,1.27,1.0
rxn00727_c0,Chorismate pyruvate-lyase (amino-accepting),100.0,100.0,0.0,1.0
rxn00726_c0,chorismate pyruvate-lyase (amino-accepting; anthranilate-forming),100.0,100.0,0.0,1.0
rxn00711_c0,UMP:diphosphate phospho-alpha-D-ribosyltransferase,100.0,100.0,0.0,1.0
rxn00710_c0,orotidine-5'-phosphate carboxy-lyase (UMP-forming),100.0,100.0,0.0,1.0
rxn00708_c0,Uridine 5'-monophosphate phosphohydrolase,100.0,100.0,0.0,1.0
rxn00704_c0,"alpha-D-Glucose 1-phosphate 1,6-phosphomutase",100.0,100.0,0.0,1.0
rxn00702_c0,CTP:alpha-D-glucose-1-phosphate cytidylyltransferase,0.0,1.27,-1.27,1.0
rxn00693_c0,5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase,100.0,93.67,6.33,1.0
rxn00747_c0,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,100.0,100.0,0.0,1.0
rxn00798_c0,D-ribose aldose-ketose-isomerase,0.0,2.53,-2.53,1.0
rxn00546_c0,D-Mannitol-1-phosphate:NAD+ 5-oxidoreductase,0.0,3.8,-3.8,1.0
rxn00541_c0,L-threonine acetaldehyde-lyase (glycine-forming),0.0,1.27,-1.27,1.0
rxn00449_c0,R00647,0.0,11.39,-11.39,1.0
rxn00444_c0,L-ascorbate:hydrogen-peroxide oxidoreductase,0.0,11.39,-11.39,1.0
rxn00442_c0,alpha-ketoglutarate decarboxylase,100.0,100.0,0.0,1.0
rxn00438_c0,ATP:thiamin-phosphate phosphotransferase,100.0,97.47,2.53,1.0
rxn00436_c0,Thiamin diphosphate phosphohydrolase,100.0,100.0,0.0,1.0
rxn00430_c0,methanol:NAD+ oxidoreductase,0.0,1.27,-1.27,1.0
rxn00427_c0,methanol:hydrogen-peroxide oxidoreductase,100.0,100.0,0.0,1.0
rxn00426_c0,L-Serine hydro-lyase,100.0,100.0,0.0,1.0
rxn00425_c0,serine racemase,100.0,100.0,0.0,1.0
rxn00423_c0,acetyl-CoA:L-serine O-acetyltransferase,100.0,100.0,0.0,1.0
rxn00420_c0,O-phospho-L-serine phosphohydrolase,100.0,100.0,0.0,1.0
rxn00414_c0,"hydrogen-carbonate:L-glutamine amido-ligase (ADP-forming, carbamate-phosphorylating)",100.0,100.0,0.0,1.0
rxn00412_c0,UTP:L-glutamine amido-ligase (ADP-forming),100.0,100.0,0.0,1.0
rxn00411_c0,CTP:pyruvate 2-O-phosphotransferase,100.0,100.0,0.0,1.0
rxn00410_c0,UTP:ammonia ligase (ADP-forming),100.0,100.0,0.0,1.0
rxn00409_c0,ATP:CDP phosphotransferase,100.0,100.0,0.0,1.0
rxn00408_c0,CTP phosphohydrolase,100.0,100.0,0.0,1.0
rxn00407_c0,CTP aminohydrolase,100.0,100.0,0.0,1.0
rxn00405_c0,L-arginine carboxy-lyase (agmatine-forming),100.0,100.0,0.0,1.0
rxn00401_c0,L-Arginine:oxygen 2-oxidoreductase (decarboxylating),100.0,100.0,0.0,1.0
rxn00394_c0,L-Arginine amidinohydrolase,100.0,98.73,1.27,1.0
rxn00392_c0,ATP:riboflavin 5'-phosphotransferase,100.0,97.47,2.53,1.0
rxn00391_c0,riboflavin-5-phosphate phosphohydrolase (acid optimum),100.0,100.0,0.0,1.0
rxn00383_c0,Sulfite:oxygen oxidoreductase,100.0,100.0,0.0,1.0
rxn00380_c0,ADP:sulfate adenylyltransferase,100.0,100.0,0.0,1.0
rxn00379_c0,ATP:sulfate adenylyltransferase,0.0,8.86,-8.86,1.0
rxn00364_c0,ATP:CMP phosphotransferase,100.0,100.0,0.0,1.0
rxn00363_c0,Cytidine-5'-monophosphate phosphohydrolase,100.0,100.0,0.0,1.0
rxn00361_c0,ATP:adenylylsulfate 3'-phosphotransferase,0.0,10.13,-10.13,1.0
rxn00453_c0,O-acetyl-L-homoserine:methanethiol 3-amino-3-carboxypropyltransferase,85.71,82.28,3.44,1.0
rxn00456_c0,L-methionine methanethiol-lyase (deaminating;2-oxobutanoate-forming),100.0,91.14,8.86,1.0
rxn00459_c0,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),100.0,100.0,0.0,1.0
rxn00460_c0,UTP:pyruvate 2-O-phosphotransferase,100.0,100.0,0.0,1.0
rxn00540_c0,4-hydroxy-2-oxopentanoate pyruvate-lyase (acetaldehyde-forming),0.0,3.8,-3.8,1.0
rxn00539_c0,ethanolamine ammonia-lyase (acetaldehyde-forming),14.29,20.25,-5.97,1.0
rxn00538_c0,ethanolamine-phosphate phosphate-lyase (deaminating; acetaldehyde-forming),0.0,7.59,-7.59,1.0
rxn00537_c0,2-Phosphonoacetaldehyde phosphonohydrolase,0.0,1.27,-1.27,1.0
rxn00536_c0,Ethanol:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn00534_c0,Acetyl-CoA:malonate CoA-transferase,0.0,1.27,-1.27,1.0
rxn00533_c0,Acetyl-CoA:carbon-dioxide ligase (ADP-forming),100.0,100.0,0.0,1.0
rxn00527_c0,L-tyrosine:2-oxoglutarate aminotransferase,100.0,100.0,0.0,1.0
rxn00520_c0,Succinate:CoA ligase (IDP-forming),100.0,100.0,0.0,1.0
rxn00517_c0,ITP:pyruvate 2-O-phosphotransferase,100.0,100.0,0.0,1.0
rxn00515_c0,ATP:IDP phosphotransferase,100.0,100.0,0.0,1.0
rxn00514_c0,Inosine 5'-triphosphate pyrophosphohydrolase,100.0,100.0,0.0,1.0
rxn00513_c0,ITP phosphohydrolase,100.0,100.0,0.0,1.0
rxn00512_c0,Glycolate:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn00545_c0,ATP:D-fructose-6-phosphate 1-phosphotransferase,0.0,1.27,-1.27,1.0
rxn00511_c0,"N6-(L-1,3-Dicarboxypropyl)-L-lysine:NADP+ oxidoreductase (L-lysine-forming)",0.0,5.06,-5.06,1.0
rxn00509_c0,Succinate-semialdehyde:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn00506_c0,Acetaldehyde:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn00504_c0,(S)-1-pyrroline-5-carboxylate:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn00503_c0,(S)-1-pyrroline-5-carboxylate:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn00500_c0,(R)-Lactate:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn00499_c0,(S)-Lactate:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn00493_c0,L-Phenylalanine:2-oxoglutarate aminotransferase,100.0,100.0,0.0,1.0
rxn00490_c0,L-arogenate hydro-lyase (decarboxylating; L-phenylalanine-forming),100.0,100.0,0.0,1.0
rxn00483_c0,L-Tryptophan:2-oxoglutarate aminotransferase,100.0,100.0,0.0,1.0
rxn00474_c0,L-serine hydro-lyase (adding indole; L-tryptophan-forming),100.0,100.0,0.0,1.0
rxn00472_c0,ornithine racemase,100.0,100.0,0.0,1.0
rxn00463_c0,Uridine triphosphate pyrophosphohydrolase,100.0,100.0,0.0,1.0
rxn00462_c0,"phosphoenolpyruvate 2,3-phosphonomutase",0.0,3.8,-3.8,1.0
rxn00461_c0,Phosphoenolpyruvate:UDP-N-acetyl-D-glucosamine 1-carboxyvinyl-transferase,100.0,100.0,0.0,1.0
rxn00510_c0,"N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase (L-lysine-forming)",100.0,100.0,0.0,1.0
rxn00360_c0,3'-Phospho-5'-adenylyl sulfate 3'-phosphohydrolase,0.0,3.8,-3.8,1.0
rxn00799_c0,(S)-malate hydro-lyase (fumarate-forming),100.0,100.0,0.0,1.0
rxn00802_c0,2-(Nomega-L-arginino)succinate arginine-lyase (fumarate-forming),100.0,100.0,0.0,1.0
rxn01171_c0,D-glucose 1-epimerase,0.0,1.27,-1.27,1.0
rxn01169_c0,ATP:beta-D-glucose 6-phosphotransferase,0.0,1.27,-1.27,1.0
rxn01153_c0,D-Glutamine amidohydrolase,100.0,100.0,0.0,1.0
rxn01152_c0,D-arabinose aldose-ketose-isomerase,0.0,2.53,-2.53,1.0
rxn01149_c0,D-Arabinose:NAD+ 1-oxidoreductase,0.0,3.8,-3.8,1.0
rxn01145_c0,Thymidylate 5'-phosphohydrolase,100.0,100.0,0.0,1.0
rxn01143_c0,ATP:thymidine 5'-phosphotransferase,0.0,1.27,-1.27,1.0
rxn01141_c0,"N,N-Dimethylglycine:oxygen oxidoreductase (demethylating)",0.0,1.27,-1.27,1.0
rxn01138_c0,Adenosine:phosphate alpha-D-ribosyltransferase,100.0,100.0,0.0,1.0
rxn01137_c0,Adenosine aminohydrolase,100.0,100.0,0.0,1.0
rxn01127_c0,ATP:dAMP phosphotransferase,100.0,100.0,0.0,1.0
rxn01124_c0,2-Dehydro-3-deoxy-D-gluconate:NAD+ 5-oxidoreductase,0.0,3.8,-3.8,1.0
rxn01121_c0,D-gluconate hydro-lyase (2-dehydro-3-deoxy-D-gluconate-forming),100.0,100.0,0.0,1.0
rxn01117_c0,D-arabinose-5-phosphate aldose-ketose-isomerase,100.0,100.0,0.0,1.0
rxn01116_c0,D-Ribulose-5-phosphate 3-epimerase,100.0,100.0,0.0,1.0
rxn01106_c0,"2-Phospho-D-glycerate 2,3-phosphomutase",100.0,100.0,0.0,1.0
rxn01104_c0,"2,3-bisphospho-D-glycerate 2-phosphohydrolase",100.0,100.0,0.0,1.0
rxn01101_c0,3-Phospho-D-glycerate:NAD+ 2-oxidoreductase,100.0,100.0,0.0,1.0
rxn01100_c0,ATP:3-phospho-D-glycerate 1-phosphotransferase,100.0,100.0,0.0,1.0
rxn01090_c0,UDP-galactose:N-acylsphingosine D-galactosyltransferase,0.0,1.27,-1.27,1.0
rxn01087_c0,ATP:ceramide 1-phosphotransferase,0.0,2.53,-2.53,1.0
rxn01080_c0,D-glucuronate aldose-ketose-isomerase,0.0,2.53,-2.53,1.0
rxn01076_c0,ATP:D-glucuronate 1-phosphotransferase,0.0,1.27,-1.27,1.0
