reaction,name
rxn08618_c0,glucosyltransferase I (LPS core synthesis)
rxn08619_c0,glucosyltransferase II (LPS core synthesis)
rxn08620_c0,glucosyltransferase III (LPS core synthesis)
rxn08624_c0,ABC-12-RXN.cp
rxn08631_c0,"L-glutamate transport via proton symport, reversible (periplasm)"
rxn08635_c0,Glyceraldehyde transport via diffusion (extracellular to periplasm)
rxn08652_c0,glycolate transport via sodium symport (periplasm)
rxn08660_c0,TRANS-RXN-62B.cp
rxn08661_c0,glycine transport in via sodium symport (periplasm)
rxn08669_c0,Glycerophosphodiester phosphodiesterase
rxn08670_c0,glutaredoxin reductase
rxn08671_c0,guanosine transport in via proton symport (periplasm)
rxn08685_c0,hydrogen peroxide transport via diffusion (external)
rxn08689_c0,h2s transport (periplasm)
rxn08691_c0,hydrogen transport via diffusion (extracellular to periplasm)
rxn08708_c0,LPS heptose kinase I (LPS core synthesis)
rxn08709_c0,LPS heptose kinase II (LPS core synthesis)
rxn08710_c0,RXN0-5118.c
rxn08711_c0,RXN0-5061.c
rxn08712_c0,heptosyltransferase III (LPS core synthesis)
rxn08713_c0,heptosyltransferase IV (LPS core synthesis)
rxn08715_c0,Mercury (Hg+2) ABC transporter (periplasm)
rxn08719_c0,L-histidine reversible transport via proton symport (periplasm)
rxn08745_c0,ABC-15-RXN.cp
rxn08751_c0,Indole transport via diffusion (extracellular to periplasm)
rxn08756_c0,isopentenyl-diphosphate:NAD+ oxidoreductase
rxn08762_c0,K(+)-importing ATPase
rxn08764_c0,ketol-acid reductoisomerase (2-Acetolactate)
rxn08766_c0,Beta-ketoacyl-ACP synthase
rxn08784_c0,ABC-35-RXN.cp
rxn08787_c0,ATP phosphohydrolase (lipopolysaccharide-exporting)
rxn08796_c0,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0) (periplasm)"
rxn08799_c0,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0) (periplasm)"
rxn08802_c0,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:1) (periplasm)"
rxn08804_c0,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:0) (periplasm)"
rxn08805_c0,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm)"
rxn08806_c0,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:0) (periplasm)"
rxn08812_c0,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1) (periplasm)"
rxn08813_c0,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:0) (periplasm)"
rxn08814_c0,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:1) (periplasm)"
rxn08816_c0,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:1) (periplasm)"
rxn08819_c0,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)"
rxn08820_c0,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:0)"
rxn08824_c0,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C12:0)"
rxn08829_c0,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:0)"
rxn08831_c0,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C12:0)"
rxn08836_c0,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:0)"
rxn08841_c0,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:0)"
rxn08842_c0,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)"
rxn08845_c0,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)"
rxn08846_c0,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:0)"
rxn08848_c0,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:0)"
rxn08853_c0,ABC-3-RXN.cp
rxn08857_c0,Lysyl-tRNA synthetase
rxn08865_c0,TRANS-RXN-121A.cp
rxn08866_c0,Malate transport via proton symport (3 H) (periplasm)
rxn08877_c0,TRANS-RXN0-504.cp
rxn08890_c0,"murein D,D-carboxypeptidase (murein5px4p) (periplasm)"
rxn08891_c0,"murein D,D-carboxypeptidase (murein5px4px4p) (periplasm)"
rxn08892_c0,"murein D,D-carboxypeptidase (murein5p5p) (periplasm)"
rxn08893_c0,"murein D,D-carboxypeptidase (murein5p4p) (periplasm)"
rxn08894_c0,"murein D,D-carboxypeptidase (murein5p3p) (periplasm)"
rxn08900_c0,FAD-dependent malate dehydrogenase
rxn08901_c0,Malate dehydrogenase (menaquinone 8 as acceptor)
rxn08909_c0,RXN0-4522.cp
rxn08921_c0,magnesium (Mg+2) transport in/out via proton antiport (periplasm)
rxn08924_c0,Mg2+-importing ATPase
rxn08948_c0,mannose 6-phosphate phosphatase
rxn08954_c0,3-deoxy-D-manno-octulosonic acid transferase III (LPS core biosynthesis)
rxn08956_c0,molybdate transport via diffusion (extracellular to periplasm)
rxn08966_c0,nitrious oxide transport via diffusion (extracellular to periplasm)
rxn08971_c0,NADH dehydrogenase (menaquinone-8 & 0 protons)
rxn08972_c0,NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm)
rxn08973_c0,NADH dehydrogenase (menaquinone-8 & 3 protons) (periplasm)
rxn08974_c0,NADH dehydrogenase (demethylmenaquinone-8 & 3 protons) (periplasm)
rxn08975_c0,dihydronicotinamide adenine dinucleotide-coenzyme Q reductase
rxn08976_c0,quinone reductase
rxn08981_c0,nicotinic acid mononucleotide pyrophosphorylase
rxn08989_c0,Nickle (Ni+2) ABC transporter (periplasm)
rxn08990_c0,nickle (Ni+2) transport out via proton antiport (periplasm)
rxn09008_c0,nitric oxide transport via diffusion (extracellular to periplasm)
rxn09010_c0,5'-nucleotidase (dIMP) (periplasm)
rxn09011_c0,nucleoside-triphosphatase (dITP)
rxn09012_c0,RXN0-5074.c
rxn09037_c0,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 5 isopentenyl units)"
rxn09039_c0,2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN.c
rxn09040_c0,"2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase"
rxn09042_c0,2-octaprenyl-6-methoxyphenol hydroxylase
rxn09066_c0,"Phosphatidate phosphatase (periplasmic, n-C16:1)"
rxn09069_c0,phosphoadenylyl-sulfate reductase (glutaredoxin)
rxn09071_c0,pyridoxine 5'-phosphate oxidase (anaerboic
rxn09082_c0,phosphoethanolamine transferase (c-C16:1)
rxn09083_c0,phosphoethanolamine transferase (c-C16:1)
rxn09101_c0,"phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)"
rxn09104_c0,"phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:0)"
rxn09105_c0,"phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:1)"
rxn09106_c0,"phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0)"
rxn09107_c0,"phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:1)"
rxn09108_c0,Phosphatidylglycerol synthase (n-C12:0)
rxn09109_c0,Phosphatidylglycerol synthase (n-C14:0)
rxn09110_c0,Phosphatidylglycerol synthase (n-C14:1)
rxn09111_c0,Phosphatidylglycerol synthase (n-C16:0)
rxn09112_c0,Phosphatidylglycerol synthase (n-C16:1)
rxn09113_c0,Phosphatidylglycerol synthase (n-C18:0)
rxn09114_c0,Phosphatidylglycerol synthase (n-C18:1)
rxn09115_c0,heme-transporting ATPase
rxn09119_c0,Phytase (periplasm)
rxn09120_c0,TRANS-RXN-114.cp
rxn09122_c0,ABC-27-RXN.cp
rxn09125_c0,"Phospholipase A1 (phosphatidate, n-C14:1) (periplasm)"
rxn09126_c0,"Phospholipase A1 (phosphatidate, n-C16:0) (periplasm)"
rxn09127_c0,"Phospholipase A1 (phosphatidate, n-C16:1) (periplasm)"
rxn09128_c0,"Phospholipase A1 (phosphatidate, n-C18:0) (periplasm)"
rxn09129_c0,"Phospholipase A1 (phosphatidate, n-C18:1) (periplasm)"
rxn09130_c0,"Phospholipase A1 (phosphatidylethanolamine, n-C12:0) (periplasm)"
rxn09131_c0,"Phospholipase A1 (phosphatidylethanolamine, n-C14:0) (periplasm)"
rxn09132_c0,"Phospholipase A1 (phosphatidylethanolamine, n-C14:1) (periplasm)"
rxn09133_c0,"Phospholipase A1 (phosphatidylethanolamine, n-C16:0) (periplasm)"
rxn09134_c0,"Phospholipase A1 (phosphatidylethanolamine, n-C16:1) (periplasm)"
rxn09135_c0,"Phospholipase A1 (phosphatidylethanolamine, n-C18:0) (periplasm)"
rxn09136_c0,"Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm)"
rxn09137_c0,"Phospholipase A1 (phosphatidylglycerol, n-C12:0) (periplasm)"
rxn09138_c0,"Phospholipase A1 (phosphatidylglycerol, n-C14:0) (periplasm)"
rxn09139_c0,"Phospholipase A1 (phosphatidylglycerol, n-C14:1) (periplasm)"
rxn09140_c0,"Phospholipase A1 (phosphatidylglycerol, n-C16:0) (periplasm)"
rxn09141_c0,"Phospholipase A1 (phosphatidylglycerol, n-C16:1) (periplasm)"
rxn09142_c0,"Phospholipase A1 (phosphatidylglycerol, n-C18:0) (periplasm)"
rxn09143_c0,"Phospholipase A1 (phosphatidylglycerol, n-C18:1) (periplasm)"
rxn09144_c0,"Phospholipase A2 (phosphatidate, n-C12:0) (periplasm)"
rxn09145_c0,"Phospholipase A2 (phosphatidate, n-C14:0) (periplasm)"
rxn09146_c0,"Phospholipase A2 (phosphatidate, n-C14:1) (periplasm)"
rxn09147_c0,"Phospholipase A2 (phosphatidate, n-C16:0) (periplasm)"
rxn09148_c0,"Phospholipase A2 (phosphatidate, n-C16:1) (periplasm)"
rxn09149_c0,"Phospholipase A2 (phosphatidate, n-C18:0) (periplasm)"
rxn09150_c0,"Phospholipase A2 (phosphatidate, n-C18:1) (periplasm)"
rxn09152_c0,"Phospholipase A2 (phosphatidylethanolamine, n-C14:0) (periplasm)"
rxn09153_c0,"Phospholipase A2 (phosphatidylethanolamine, n-C14:1) (periplasm)"
rxn09154_c0,"Phospholipase A2 (phosphatidylethanolamine, n-C16:0) (periplasm)"
rxn09155_c0,"Phospholipase A2 (phosphatidylethanolamine, n-C16:1) (periplasm)"
rxn09157_c0,"Phospholipase A2 (phosphatidylethanolamine, n-C18:1) (periplasm)"
rxn09160_c0,"Phospholipase A2 (phosphatidylglycerol, n-C14:1) (periplasm)"
rxn09161_c0,"Phospholipase A2 (phosphatidylglycerol, n-C16:0) (periplasm)"
rxn09162_c0,"Phospholipase A2 (phosphatidylglycerol, n-C16:1) (periplasm)"
rxn09163_c0,"Phospholipase A2 (phosphatidylglycerol, n-C18:0) (periplasm)"
rxn09164_c0,"Phospholipase A2 (phosphatidylglycerol, n-C18:1) (periplasm)"
rxn09165_c0,TRANS-RXN-117.cp
rxn09169_c0,propanal transport via diffusion (extracellular to periplasm)
rxn09176_c0,polyphosphate kinase
rxn09177_c0,(R)-4'-Phosphopantothenate:L-cysteine ligase
rxn09191_c0,TRANS-RXN-29.cp
rxn09192_c0,TRANS-RXN-118.cp
rxn09197_c0,Phosphatidylserine decarboxylase (n-C12:0)
rxn09198_c0,Phosphatidylserine decarboxylase (n-C14:0)
rxn09199_c0,Phosphatidylserine decarboxylase (n-C14:1)
rxn09200_c0,Phosphatidylserine decarboxylase (n-C16:0)
rxn09201_c0,Phosphatidylserine decarboxylase (n-C16:1)
rxn09202_c0,Phosphatidylserine decarboxylase (n-C18:0)
rxn09203_c0,Phosphatidylserine decarboxylase (n-C18:1)
rxn09205_c0,Phosphatidylserine syntase (n-C12:0)
rxn09206_c0,Phosphatidylserine syntase (n-C14:0)
rxn09207_c0,Phosphatidylserine syntase (n-C14:1)
rxn09208_c0,Phosphatidylserine syntase (n-C16:0)
rxn09209_c0,Phosphatidylserine syntase (n-C16:1)
rxn09210_c0,Phosphatidylserine syntase (n-C18:0)
rxn09211_c0,Phosphatidylserine syntase (n-C18:1)
rxn09213_c0,ABC-25-RXN.cp
rxn09225_c0,rhamnosyltransferase I (LPS core biosynthesis)
rxn09244_c0,selenophosphate:L-seryl-tRNASec selenium transferase
rxn09247_c0,RXN0-4083.cp
rxn09263_c0,ABC-24-RXN.cp
rxn09269_c0,TRANS-RXN-121.cp
rxn09270_c0,succinate transport out via proton antiport (periplasm)
rxn09272_c0,"fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)"
rxn09304_c0,TRANS-RXN-244.cp
rxn09306_c0,L-threonine  via sodium symport (periplasm)
rxn09317_c0,Trimethylamine N-oxide transport via diffusion (extracellular to periplasm)
rxn09338_c0,TRANS-RXN-77.cp
rxn09373_c0,ABC-36-RXN.cp
rxn09377_c0,transport of xanthine
rxn09388_c0,Zn2+-exporting ATPase
rxn09389_c0,TRANS-RXN0-200.cp
rxn09417_c0,Succinic dehydrogenase
rxn09422_c0,"fatty acyl-ACP synthase (n-C8:0ACP), mitochondrial, lumped reaction"
rxn09423_c0,fatty acid synthase (n-C26:0)
rxn09427_c0,fatty-acyl-CoA synthase (n-C18:0CoA)
rxn09429_c0,fatty acid synthase (n-C18:0)
rxn09444_c0,octanoyl-CoA ligase
rxn09447_c0,fatty-acid--CoA ligase (octadecynoate)
rxn09449_c0,acyl-coenzyme A ligase
rxn09452_c0,acyl-coenzyme A ligase
rxn09453_c0,RXN-13614.c
rxn09456_c0,R08163
rxn09461_c0,"3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosyl-CoA), peroxisomal"
rxn09463_c0,"fatty acid oxidation (tetradecansoyl-CoA), peroxisomal"
rxn09473_c0,"3-hydroxyacyl-CoA dehydratase (3-hydroxyhexacosyl-CoA), peroxisomal"
rxn09474_c0,"acyl-CoA oxidase (hexacanoyl-CoA), peroxisomal"
rxn09475_c0,acyl-CoA oxidase
rxn09476_c0,acyl-CoA oxidase
rxn09477_c0,acyl-CoA oxidase
rxn09478_c0,acyl-CoA oxidase
rxn09479_c0,acyl-CoA oxidase
rxn09480_c0,"acetyl-CoA acyltransferase (tetracosanoyl-CoA), peroxisomal"
rxn09516_c0,nucleoside triphosphate phosphohydrolase
rxn09523_c0,Complex I dehydrogenase
rxn09602_c0,"alkaline ceramidase (ceramide-2), endoplasmic reticulum"
rxn09655_c0,TRANS-RXNAVI-26524.ce.brachyexp.TREHALOSE_TREHALOSE
rxn09657_c0,Thiamine transporter
rxn09663_c0,TRANS-RXNAVI-26524.ce.brachyexp.CPD-10330_CPD-10330
rxn09673_c0,TRANS-RXNAVI-26524.ce.brachyexp.CPD-3609_CPD-3609
rxn09678_c0,TRANS-RXNBWI-115637.ce.maizeexp.GLN_GLN
rxn09681_c0,D-fructose transport in via proton symport
rxn09690_c0,TRANS-RXNBWI-115637.ce.maizeexp.CYS_CYS
rxn09703_c0,"phosphatidylserine Golgi transport, yeast-specific"
rxn09704_c0,"phosphatidylethanolamine Golgi transport, yeast-specific"
rxn09708_c0,tyrosine mitochondrial transport via proton symport
rxn09723_c0,Mitochondrial phosphate carrier protein
rxn09810_c0,"phosphatidyl-1D-myo-insoitol nuclear transport, yeast-specific"
rxn09811_c0,phosphate nuclear transport via proton symport
rxn09814_c0,glutamine nuclear transport via proton symport
rxn09831_c0,tyrosine peroxisomal transport via proton symport
rxn09841_c0,fatty acid peroxisomal transport
rxn09842_c0,fatty acid peroxisomal transport
rxn09882_c0,RXN-5581.c.metaexp.NADP_NADPH
rxn09886_c0,cysteine synthase (Selenide)
rxn09889_c0,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)"
rxn09948_c0,O-succinylhomoserine lyase (methanethiol)
rxn09956_c0,aldehyde dehydrogenase [NAD(P)+]
rxn09958_c0,aldehyde dehydrogenase [NAD(P)+]
rxn09960_c0,aldehyde dehydrogenase [NAD(P)+]
rxn09972_c0,aldehyde dehydrogenase [NAD(P)+]
rxn09973_c0,aldehyde dehydrogenase [NAD(P)+]
rxn09974_c0,aldehyde dehydrogenase [NAD(P)+]
rxn09975_c0,1-octanal dehydrogenase (NAD+)
rxn09977_c0,aldehyde dehydrogenase [NAD(P)+]
rxn09991_c0,"3-phytase, extracellular"
rxn10019_c0,fatty-acid--CoA ligase (Iso-C16:1)
rxn10020_c0,fatty-acid--CoA ligase (anteiso-C17:1)
rxn10021_c0,fatty-acid--CoA ligase (Iso-C17:1)
rxn10029_c0,b-ketoacyl synthetase (octadecanoate)
rxn10043_c0,cytochrome-c oxidase (H+/e- = 2)
rxn10053_c0,phosphoribosylaminoimidazole carboxylase (ATP-dependent)
rxn10056_c0,NAD kinase (GTP)
rxn10057_c0,NAD kinase (dATP)
rxn10058_c0,NAD kinase (dGTP)
rxn10059_c0,NAD kinase (dCTP)
rxn10060_c0,NAD kinase (dTTP)
rxn10077_c0,ethanolamine phosphotransferase
rxn10096_c0,Cardiolipin Synthase (E.coli)
rxn10097_c0,Fatty acid biosynthesis (n-C14:0)
rxn10098_c0,Fatty acid biosynthesis (n-C12:0)
rxn10107_c0,Phosphatidylglycerol phosphate phosphatase (Ecoli)
rxn10110_c0,Phosphatidylserine decarboxylase (Ecoli)
rxn10111_c0,Phosphatidylserine syntase (Ecoli)
rxn10123_c0,NADH dehydrogenase (menaquinone-8 & 2 protons)
rxn10124_c0,NADH dehydrogenase (demethylmenaquinone-8 & 2.8 protons)
rxn10138_c0,Succinate transport via ABC system
rxn10186_c0,L-threonine  via sodium symport
rxn10191_c0,D-alanine-poly(phosphoribitol) ligase
rxn10194_c0,Teichoic acid (unsubstituted) export
rxn10195_c0,Teichoic acid (glucose substituted) export
rxn10196_c0,Teichoic acid (D-alanine substituted) export
rxn10199_c0,Peptidoglycan subunit synthesis
rxn10202_c0,glycerol-3-phosphate: acyl-coa acyltransferase (16:0)
rxn10204_c0,acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase
rxn10205_c0,isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase
rxn10206_c0,anteisoheptadecanoyl-glycerol-3-phosphate O-acyltransferase
rxn10208_c0,isopentadecanoyl-glycerol-3-phosphate O-acyltransferase
rxn10211_c0,palmitoyl-1-acylglycerol-3-phosphate O-acyltransferase
rxn10213_c0,stearoyl-1-acylglycerol-3-phosphate O-acyltransferase
rxn10214_c0,isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase
rxn10215_c0,anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase
rxn10217_c0,isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase
rxn10220_c0,isoheptadecanoyl-phosphatidate cytidylyltransferase
rxn10221_c0,anteisoheptadecanoyl-phosphatidate cytidylyltransferase
rxn10223_c0,isopentadecanoyl-phosphatidate cytidylyltransferase
rxn10226_c0,isoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase
rxn10227_c0,anteisoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase
rxn10228_c0,isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase
rxn10229_c0,isopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase
rxn10232_c0,isoheptadecanoyl-phosphatidylserine decarboxylase
rxn10233_c0,anteisoheptadecanoyl-phosphatidylserine decarboxylase
rxn10234_c0,isotetradecanoyl-phosphatidylserine decarboxylase
rxn10235_c0,isopentadecanoyl-phosphatidylserine decarboxylase
rxn10236_c0,anteisopentadecanoyl-phosphatidylserine decarboxylase
rxn10237_c0,isohexadecanoyl-phosphatidylserine decarboxylase
rxn10239_c0,anteisoheptadecanoyl-phosphatidic acid phosphatase
rxn10241_c0,isopentadecanoyl-phosphatidic acid phosphatase
rxn10254_c0,anteisoheptadecanoyl-Diacylglycerol kinase
rxn10256_c0,isopentadecanoyl-Diacylglycerol kinase
rxn10259_c0,isoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase
rxn10260_c0,anteisoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase
rxn10262_c0,isopentadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase
rxn10265_c0,isoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase
rxn10266_c0,anteisoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase
rxn10268_c0,isopentadecanoyl-Phosphatidylglycerophosphate phosphohydrolase
rxn10275_c0,anteisoheptadecanoyl-UDP-glucosyltransferase (diglucosyl)
rxn10277_c0,isopentadecanoyl-UDP-glucosyltransferase (diglucosyl)
rxn10284_c0,anteisoheptadecanoyl-UDP-glucosyltransferase (monoglucosyl)
rxn10286_c0,isopentadecanoyl-UDP-glucosyltransferase (monoglucosyl)
rxn10293_c0,"anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted"
rxn10295_c0,"isopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted"
rxn10322_c0,"isopentadecanoyl-lipoteichoic acid synthesis (n=24), unlinked, D-alanine substituted"
rxn10336_c0,stearoyl-cardiolipin synthase
rxn10337_c0,isoheptadecanoyl-cardiolipin synthase
rxn10338_c0,anteisoheptadecanoyl-cardiolipin synthase
rxn10340_c0,isopentadecanoyl-cardiolipin synthase
rxn10344_c0,Lead (Pb+2) ABC transporter
rxn10404_c0,fatty-acid--CoA ligase (Iso-C14:0)
rxn10405_c0,fatty-acid--CoA ligase (anteiso-C15:0)
rxn10406_c0,fatty-acid--CoA ligase (Iso-C15:0)
rxn10407_c0,fatty-acid--CoA ligase (Iso-C16:0)
rxn10409_c0,fatty-acid--CoA ligase (Iso-C17:0)
rxn10432_c0,R08198
rxn10440_c0,archaetidylserine decarboxylase
rxn10447_c0,calcium transport via ABC system
rxn10453_c0,cadmium transport in via ABC system
rxn10457_c0,CDP-2-O-(3'-hydroxy)geranyl-3-O-geranyl-sn-glycerol synthase
rxn10470_c0,Methanethiol Transport
rxn10471_c0,Methane Transport
rxn10480_c0,CO transporter via diffusion
rxn10481_c0,Copper transport via ABC system
rxn10506_c0,"2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase"
rxn10537_c0,glycine reversible transport via sodium symport
rxn10553_c0,hydroxyarchaetidylserine decarboxylase
rxn10558_c0,H+/K+ gastric/non-gastric P-ATPase and ABC ATPase
rxn10570_c0,Methanol diffusion
rxn10577_c0,"Nitrogen exchange, diffusion"
rxn10578_c0,Na+/K+-exchanging ATPase
rxn10583_c0,nucleoside triphosphate phosphohydrolase
rxn10584_c0,nucleoside triphosphate phosphohydrolase
rxn10621_c0,sirohydrochlorin dehydrogenase (NAD)
rxn10623_c0,sirohydrochlorin ferrochetalase
rxn10638_c0,Hexanoic Acid CoA Ligase
rxn10664_c0,tetra-arabinofuranoside synthesis
rxn10666_c0,hexa-arabinofuranoside synthesis
rxn10686_c0,gdp mannosyl phosphate transferase
rxn10687_c0,galactofuranose transferse (M tb)
rxn10690_c0,arabinofuranosyl transferase (M tb)
rxn10695_c0,arabinofuranosyl extension (M tb)
rxn10719_c0,arabinan complex formation (M tb)
rxn10785_c0,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 7 isopentenyl units)"
rxn10818_c0,L-lactate transport out via proton antiport
rxn10820_c0,TRANS-RXN-188.ce
rxn10822_c0,L-arabinose transport via ABC system
rxn10832_c0,CoA transporter
rxn10833_c0,ATP phosphohydrolase (disaccharide-importing)
rxn10839_c0,ATP phosphohydrolase (disaccharide-importing)
rxn10860_c0,formate transport out via proton antiport
rxn10862_c0,ATP phosphohydrolase (polar-amino-acid-importing)
rxn10883_c0,ATP phosphohydrolase (polar-amino-acid-importing)
rxn10901_c0,FUMt3
rxn10954_c0,Fatty acid biosynthesis (n-C18:0)
rxn10985_c0,MDH4
rxn11007_c0,TMDSf
rxn11132_c0,malolactic enzyme
rxn11140_c0,rxn11140
rxn11158_c0,ammonia transporter
rxn11196_c0,acetyl-CoA carboxylase carboxyl transferase subunit alpha
rxn11216_c0,betaine ABC transporter permease and substrate binding protein
rxn11245_c0,RXN-13158.c
rxn11381_c0,BHBDCLOS-RXN.c
rxn11551_c0,galactitol:NAD+ 1-oxidoreductase
rxn11552_c0,galactitol:NADP+ 1-oxidoreductase
rxn11553_c0,Dolichyl-beta-D-mannosyl-phosphate dolichylphosphohydrolase
rxn11577_c0,(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase
rxn11663_c0,4-(phosphonooxy)threonine:NAD oxidoreductase
rxn11710_c0,Icosanoyl-CoA hydrolase
rxn11711_c0,Oleoyl-CoA hydrolase
rxn11712_c0,Linoleoyl-CoA hydrolase
rxn11713_c0,R08178
rxn11714_c0,R08179
rxn11715_c0,R08180
rxn11716_c0,R08181
rxn11717_c0,R08182
rxn11718_c0,R08183
rxn11732_c0,R08198
rxn11735_c0,R08201
rxn11756_c0,alpha-fluoro-beta-ureidopropionic acid amidohydrolase
rxn11759_c0,5-fluorouridine monophosphate:diphosphate phospho-alpha-D-ribosyl-transferase
rxn11761_c0,ATP:5-fluorodeoxyuridine 5'-phosphotransferase
rxn11765_c0,6-thioinosine 5'-monophosphate:diphosphate phospho-D-ribosyltransferase
rxn11766_c0,6-methylthiopurine 5'-monophosphate ribonucleotide:diphosphate phospho-D-ribosyltransferase
rxn11768_c0,6-thioinosine 5'-monophosphate:NAD+ oxidoreductase
rxn11771_c0,inosine triphosphate pyrophosphatase
rxn11772_c0,6-thioxanthine 5'-monophosphate:L-glutamine amido-ligase (AMP-forming)
rxn11773_c0,6-thioguanosine monophosphate:diphosphate phospho-D-ribosyltransferase
rxn11810_c0,carboxyphosphamide:NAD+ oxidoreductase
rxn11811_c0,carboxyphosphamide:NADP+ oxidoreductase
rxn11835_c0,3-carbamoyl-2-phenylpropionaldehyde:NAD+ oxidoreductase
rxn11875_c0,didemethylcitalopram:oxygen oxidoreductase(deaminating)(flavin-containing)
rxn11896_c0,retinal:NAD+ oxidoreductase
rxn11954_c0,"androstenedione,reduced-flavoprotein:oxygen 19-oxidoreductase"
rxn11958_c0,"testosterone,reduced-flavoprotein:oxygen 19-oxidoreductase"
rxn11962_c0,R02670
rxn11966_c0,11-epi-Prostaglandin F2alpha:NADP+ 11-oxidoreductase
rxn11973_c0,ferrocytochrome:nitrate oxidoreductase
rxn11974_c0,UTP:UTP-monosaccharide-1-phosphate uridylyltransferase
rxn11992_c0,R03697
rxn11997_c0,(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase
rxn12000_c0,"19-hydroxyandrostenedione,reduced-flavoprotein:oxygen 19-oxidoreductase"
rxn12001_c0,"19-hydroxytestosterone,reduced-flavoprotein:oxygen 19-oxidoreductase"
rxn12003_c0,R04951
rxn12008_c0,R05611
rxn12029_c0,R08257
rxn12032_c0,R08265
rxn12038_c0,Citalopram:oxygen oxidoreductase(deaminating)(flavin-containing)
rxn12039_c0,Demethylcitalopram:oxygen oxidoreductase(deaminating)(flavin-containing)
rxn12042_c0,glutathione:spermine ligase (ADP-forming)
rxn12043_c0,glutathione:glutathionylspermine ligase (ADP-forming)
rxn12044_c0,glutathione:aminopropylcadaverine ligase (ADP-forming)
rxn12045_c0,glutathione:glutathionylaminopropylcadaverine ligase (ADP-forming)
rxn12193_c0,3-isopropylmalate dehydratase
rxn12204_c0,"alpha-D-glucose 1,6-phosphomutase"
rxn12220_c0,coproporphyrinogen oxidase
rxn12221_c0,sirohydrochlorin ferrochelatase
rxn12282_c0,RXN-9644.c
rxn12365_c0,transport of lactate [extraorganism-cytosol](secondary symport)
